id,split_1,split_2,split_3,is_teenager,num_segments,views,clicks,ctr
9633,A,B,B,0,5,21,4,0.19047619047619047
9634,A,B,B,0,9,45,0,0.0
9635,A,A,B,0,3,4,0,0.0
9636,A,A,B,0,10,51,0,0.0
9637,A,A,A,0,18,60,0,0.0
9638,A,B,B,0,3,4,0,0.0
9639,B,B,A,1,12,53,1,0.018867924528301886
9640,B,B,B,1,9,54,2,0.037037037037037035
9641,A,A,B,0,18,54,1,0.018518518518518517
9642,A,A,B,0,5,25,4,0.16
9643,B,A,A,1,8,46,0,0.0
9644,A,B,B,0,10,45,1,0.022222222222222223
9645,B,A,A,1,10,54,1,0.018518518518518517
9646,B,B,A,1,4,5,0,0.0
9647,A,A,A,0,13,46,0,0.0
9648,B,B,B,1,3,4,0,0.0
9649,B,B,B,1,2,4,0,0.0
9650,A,B,B,0,3,4,0,0.0
9651,A,A,A,0,2,2,0,0.0
9652,A,B,A,0,6,30,5,0.16666666666666666
9653,A,A,B,0,8,52,0,0.0
9654,A,B,A,0,9,53,1,0.018867924528301886
9655,B,B,B,0,13,42,0,0.0
9656,B,B,B,1,12,51,2,0.0392156862745098
9657,B,A,B,1,3,4,0,0.0
9658,A,A,B,0,14,48,0,0.0
9659,A,B,A,0,14,57,1,0.017543859649122806
9660,A,B,A,0,12,41,0,0.0
9661,A,B,A,0,2,4,0,0.0
9662,A,B,A,0,18,56,0,0.0
9663,B,B,B,1,2,5,1,0.2
9664,B,B,A,1,14,51,1,0.0196078431372549
9665,B,A,A,1,2,5,0,0.0
9666,A,A,A,0,10,44,0,0.0
9667,B,A,B,0,4,6,0,0.0
9668,A,B,A,0,13,44,0,0.0
9669,A,B,A,0,9,43,1,0.023255813953488372
9670,A,A,A,0,6,44,0,0.0
9671,B,A,B,1,3,4,0,0.0
9672,B,A,A,1,14,42,1,0.023809523809523808
9673,A,A,B,0,16,63,1,0.015873015873015872
9674,B,B,A,1,2,3,0,0.0
9675,B,A,B,1,10,19,2,0.10526315789473684
9676,A,B,A,0,12,48,0,0.0
9677,B,A,B,1,3,4,0,0.0
9678,A,A,B,0,10,63,0,0.0
9679,A,A,B,0,11,48,0,0.0
9680,A,A,A,0,15,62,1,0.016129032258064516
9681,B,A,B,1,13,51,1,0.0196078431372549
9682,B,A,A,1,3,4,0,0.0
9683,A,A,A,0,14,58,0,0.0
9684,A,A,B,0,13,53,1,0.018867924528301886
9685,A,B,A,0,2,4,0,0.0
9686,A,B,A,0,3,3,0,0.0
9687,B,A,B,1,2,5,0,0.0
9688,B,A,B,1,2,2,0,0.0
9689,A,A,A,0,14,64,0,0.0
9690,B,B,A,1,3,7,0,0.0
9691,B,A,B,1,2,4,0,0.0
9692,A,A,B,0,3,4,0,0.0
9693,A,A,B,0,15,52,0,0.0
9694,B,B,A,1,14,66,2,0.030303030303030304
9695,A,B,B,0,18,63,0,0.0
9696,A,A,B,0,3,19,3,0.15789473684210525
9697,A,B,A,0,5,14,2,0.14285714285714285
9698,A,A,B,0,18,49,0,0.0
9699,B,A,A,1,11,70,1,0.014285714285714285
9700,A,B,A,0,12,44,0,0.0
9701,A,A,B,0,20,58,0,0.0
9702,A,A,A,0,8,47,1,0.02127659574468085
9703,B,B,B,1,15,59,3,0.05084745762711865
9704,B,A,B,1,2,3,0,0.0
9705,A,B,B,0,2,3,0,0.0
9706,A,A,A,0,3,3,0,0.0
9707,B,B,A,1,2,5,0,0.0
9708,A,B,A,0,10,44,0,0.0
9709,B,A,A,1,2,4,0,0.0
9710,A,A,A,0,12,54,0,0.0
9711,B,A,B,1,14,47,2,0.0425531914893617
9712,B,A,B,1,3,5,0,0.0
9713,A,B,A,0,14,44,0,0.0
9714,A,B,B,0,2,5,0,0.0
9715,B,B,A,1,2,7,0,0.0
9716,B,B,A,1,4,4,0,0.0
9717,B,A,A,1,2,6,0,0.0
9718,A,A,A,0,11,52,0,0.0
9719,A,B,A,0,13,53,1,0.018867924528301886
9720,A,A,B,0,22,56,0,0.0
9721,B,B,A,1,5,8,0,0.0
9722,A,B,A,0,13,57,2,0.03508771929824561
9723,B,A,B,1,14,44,0,0.0
9724,B,A,B,1,6,6,0,0.0
9725,B,B,B,1,3,6,0,0.0
9726,B,A,A,1,3,5,0,0.0
9727,A,B,A,0,17,56,1,0.017857142857142856
9728,A,A,A,0,8,23,1,0.043478260869565216
9729,A,A,A,0,12,56,0,0.0
9730,B,A,B,1,4,6,0,0.0
9731,A,A,B,0,17,53,2,0.03773584905660377
9732,B,B,B,1,2,5,0,0.0
9733,B,B,B,1,16,54,0,0.0
9734,A,B,B,0,12,60,3,0.05
9735,B,B,A,1,4,3,0,0.0
9736,B,A,B,1,2,4,0,0.0
9737,A,B,B,0,3,8,0,0.0
9738,B,A,A,1,3,4,0,0.0
9739,B,A,A,1,2,5,0,0.0
9740,B,A,A,1,9,49,0,0.0
9741,A,B,A,0,14,52,2,0.038461538461538464
9742,A,B,B,0,11,49,1,0.02040816326530612
9743,A,B,A,0,8,52,0,0.0
9744,A,B,A,0,15,52,3,0.057692307692307696
9745,A,B,B,0,12,56,3,0.05357142857142857
9746,A,A,B,0,15,45,0,0.0
9747,A,B,A,0,9,40,2,0.05
9748,B,B,A,1,20,65,4,0.06153846153846154
9749,B,A,A,1,2,17,1,0.058823529411764705
9750,A,B,A,0,2,3,0,0.0
9751,A,A,A,0,15,62,2,0.03225806451612903
9752,B,B,A,1,10,60,1,0.016666666666666666
9753,A,A,B,0,13,43,0,0.0
9754,B,B,B,1,2,7,0,0.0
9755,B,A,B,1,9,27,1,0.037037037037037035
9756,B,A,B,1,3,4,0,0.0
9757,A,A,B,0,4,5,0,0.0
9758,A,A,A,0,7,46,1,0.021739130434782608
9759,A,B,B,0,11,55,0,0.0
9760,B,A,B,1,4,4,0,0.0
9761,A,A,A,0,3,6,0,0.0
9762,B,A,A,1,2,4,0,0.0
9763,A,A,B,0,9,48,0,0.0
9764,A,B,B,0,9,50,2,0.04
9765,A,A,B,0,19,63,0,0.0
9766,A,A,B,0,11,49,1,0.02040816326530612
9767,B,A,A,1,11,49,1,0.02040816326530612
9768,A,A,B,0,18,51,1,0.0196078431372549
9769,B,A,A,0,14,51,1,0.0196078431372549
9770,B,A,A,1,3,5,0,0.0
9771,A,B,A,0,14,49,0,0.0
9772,B,A,B,1,4,5,0,0.0
9773,B,A,A,1,13,47,1,0.02127659574468085
9774,A,B,A,0,2,4,0,0.0
9775,A,B,B,0,3,6,0,0.0
9776,A,A,B,0,10,56,0,0.0
9777,B,B,B,1,10,51,0,0.0
9778,A,A,B,0,15,43,0,0.0
9779,B,B,B,1,3,8,0,0.0
9780,B,A,A,1,10,58,0,0.0
9781,B,B,A,1,2,6,0,0.0
9782,B,B,A,1,14,56,2,0.03571428571428571
9783,A,A,A,0,7,24,2,0.08333333333333333
9784,A,B,A,0,8,21,3,0.14285714285714285
9785,B,B,A,1,12,50,2,0.04
9786,B,B,A,1,2,4,0,0.0
9787,A,B,B,0,17,65,2,0.03076923076923077
9788,B,B,A,1,13,56,0,0.0
9789,B,B,A,1,3,3,0,0.0
9790,B,A,A,1,7,50,0,0.0
9791,B,A,A,1,2,3,0,0.0
9792,B,B,A,1,4,5,0,0.0
9793,A,B,B,0,3,7,0,0.0
9794,A,B,B,0,15,46,0,0.0
9795,B,A,A,1,3,4,0,0.0
9796,B,A,B,0,21,62,1,0.016129032258064516
9797,A,B,A,0,7,44,0,0.0
9798,B,A,B,1,13,64,1,0.015625
9799,B,A,A,1,2,7,0,0.0
9800,A,A,B,0,7,29,3,0.10344827586206896
9801,B,A,B,1,4,7,0,0.0
9802,B,B,B,0,9,20,3,0.15
9803,A,B,B,0,6,29,6,0.20689655172413793
9804,B,A,A,1,13,54,0,0.0
9805,A,B,B,0,15,47,1,0.02127659574468085
9806,B,A,A,1,4,5,0,0.0
9807,A,B,A,0,14,42,1,0.023809523809523808
9808,B,B,B,1,9,45,1,0.022222222222222223
9809,B,A,B,1,2,5,0,0.0
9810,A,A,A,0,17,54,1,0.018518518518518517
9811,A,B,A,0,2,5,0,0.0
9812,A,A,A,0,6,24,3,0.125
9813,B,A,B,1,3,3,0,0.0
9814,B,B,A,1,2,5,0,0.0
9815,B,B,A,1,3,3,0,0.0
9816,A,A,B,0,10,50,0,0.0
9817,A,B,A,0,12,47,0,0.0
9818,B,A,B,1,14,56,0,0.0
9819,A,B,B,0,12,58,0,0.0
9820,A,A,B,0,13,55,0,0.0
9821,B,A,A,1,5,5,0,0.0
9822,B,A,B,1,7,45,0,0.0
9823,B,A,B,1,2,6,0,0.0
9824,B,B,A,1,16,56,0,0.0
9825,A,B,A,0,9,52,3,0.057692307692307696
9826,A,A,B,0,13,52,0,0.0
9827,B,A,A,1,3,4,0,0.0
9828,B,B,A,1,4,7,0,0.0
9829,B,B,B,0,9,48,1,0.020833333333333332
9830,B,B,B,1,3,6,0,0.0
9831,B,A,B,1,4,4,0,0.0
9832,A,A,A,0,4,4,0,0.0
9833,A,A,A,0,16,50,1,0.02
9834,A,A,B,0,3,5,0,0.0
9835,B,A,A,1,3,5,0,0.0
9836,A,B,B,0,15,58,1,0.017241379310344827
9837,B,B,A,1,8,45,2,0.044444444444444446
9838,A,B,B,0,7,20,1,0.05
9839,A,B,B,0,18,66,0,0.0
9840,A,A,B,0,14,58,0,0.0
9841,B,A,B,1,2,2,0,0.0
9842,B,A,A,1,4,3,0,0.0
9843,A,A,B,0,3,4,0,0.0
9844,B,A,B,1,15,60,1,0.016666666666666666
9845,B,A,A,1,5,4,0,0.0
9846,B,A,A,1,3,7,0,0.0
9847,A,B,B,0,12,52,1,0.019230769230769232
9848,A,B,A,0,6,16,5,0.3125
9849,A,B,A,0,5,14,4,0.2857142857142857
9850,B,A,B,1,12,65,0,0.0
9851,B,A,B,1,2,3,0,0.0
9852,B,B,A,1,15,56,2,0.03571428571428571
9853,A,A,B,0,13,51,0,0.0
9854,B,A,B,1,9,46,0,0.0
9855,B,A,B,1,4,5,0,0.0
9856,B,A,A,1,9,54,1,0.018518518518518517
9857,A,B,B,0,3,2,0,0.0
9858,A,A,B,0,16,55,1,0.01818181818181818
9859,B,A,A,1,7,44,0,0.0
9860,A,B,A,0,15,57,1,0.017543859649122806
9861,A,A,B,0,18,52,0,0.0
9862,B,A,B,1,3,5,0,0.0
9863,B,B,A,1,3,7,0,0.0
9864,A,B,B,0,11,51,3,0.058823529411764705
9865,B,B,B,1,4,3,0,0.0
9866,A,A,A,0,5,20,3,0.15
9867,B,A,B,0,11,44,0,0.0
9868,B,B,A,0,4,7,0,0.0
9869,B,A,A,1,4,5,0,0.0
9870,B,A,B,1,12,33,0,0.0
9871,A,B,B,0,4,5,0,0.0
9872,A,A,B,0,12,58,1,0.017241379310344827
9873,B,B,B,1,4,8,0,0.0
9874,B,B,B,1,4,8,0,0.0
9875,A,A,B,0,10,55,1,0.01818181818181818
9876,B,B,A,1,2,2,0,0.0
9877,B,B,B,1,4,5,0,0.0
9878,B,B,A,1,3,6,0,0.0
9879,A,B,B,0,5,11,0,0.0
9880,B,B,A,0,8,50,1,0.02
9881,B,A,B,1,2,9,0,0.0
9882,A,A,B,0,19,58,1,0.017241379310344827
9883,B,B,B,1,4,5,0,0.0
9884,A,B,B,0,9,40,0,0.0
9885,A,B,B,0,11,60,0,0.0
9886,A,A,B,0,4,7,0,0.0
9887,B,A,B,1,9,48,1,0.020833333333333332
9888,A,A,B,0,10,48,0,0.0
9889,A,A,A,0,7,22,3,0.13636363636363635
9890,A,B,B,0,2,16,3,0.1875
9891,A,B,B,0,12,59,1,0.01694915254237288
9892,B,B,B,1,3,4,0,0.0
9893,A,A,B,0,10,59,0,0.0
9894,A,A,B,0,3,3,0,0.0
9895,B,A,B,1,15,48,1,0.020833333333333332
9896,B,A,A,1,16,58,3,0.05172413793103448
9897,A,A,A,0,4,5,0,0.0
9898,A,B,A,0,6,14,2,0.14285714285714285
9899,B,B,A,1,12,41,0,0.0
9900,A,A,A,0,10,50,0,0.0
9901,B,A,B,1,10,54,0,0.0
9902,A,B,A,0,15,56,1,0.017857142857142856
9903,B,A,B,1,12,51,1,0.0196078431372549
9904,B,A,A,1,6,17,0,0.0
9905,B,A,A,1,3,17,1,0.058823529411764705
9906,A,A,B,0,10,47,1,0.02127659574468085
9907,B,B,A,1,3,9,0,0.0
9908,B,A,B,1,4,6,0,0.0
9909,A,A,B,0,12,42,0,0.0
9910,A,A,B,0,12,53,1,0.018867924528301886
9911,B,A,B,1,3,6,0,0.0
9912,B,A,B,1,17,54,1,0.018518518518518517
9913,B,B,B,0,2,4,0,0.0
9914,B,A,A,1,3,5,0,0.0
9915,B,B,B,1,2,6,0,0.0
9916,B,B,A,1,3,10,0,0.0
9917,B,A,A,1,18,52,1,0.019230769230769232
9918,B,B,B,1,11,48,0,0.0
9919,B,A,B,1,2,4,0,0.0
9920,A,B,B,0,10,54,0,0.0
9921,B,A,A,1,9,52,0,0.0
9922,A,B,A,0,5,53,1,0.018867924528301886
9923,B,A,A,1,12,46,0,0.0
9924,A,B,A,0,10,48,1,0.020833333333333332
9925,B,B,B,1,4,5,0,0.0
9926,A,A,A,0,7,60,0,0.0
9927,A,B,B,0,3,5,0,0.0
9928,B,A,B,1,6,50,0,0.0
9929,B,A,A,1,6,8,0,0.0
9930,B,A,A,1,2,4,0,0.0
9931,B,B,A,1,2,4,0,0.0
9932,A,A,A,0,7,46,1,0.021739130434782608
9933,A,A,B,0,3,6,0,0.0
9934,B,B,A,0,6,41,0,0.0
9935,B,B,B,1,2,3,0,0.0
9936,B,A,A,1,4,6,0,0.0
9937,B,A,B,1,3,6,0,0.0
9938,A,B,A,0,14,51,1,0.0196078431372549
9939,B,B,A,1,2,5,0,0.0
9940,B,B,B,1,3,5,0,0.0
9941,A,B,A,0,12,43,1,0.023255813953488372
9942,B,A,A,1,4,3,0,0.0
9943,B,B,A,1,2,7,0,0.0
9944,A,B,B,0,13,61,2,0.03278688524590164
9945,B,A,A,1,9,45,0,0.0
9946,B,A,B,1,4,2,0,0.0
9947,B,A,B,1,3,5,0,0.0
9948,A,A,A,0,8,48,1,0.020833333333333332
9949,A,A,A,0,11,48,1,0.020833333333333332
9950,A,B,A,0,6,44,1,0.022727272727272728
9951,A,A,A,0,3,3,0,0.0
9952,B,A,B,1,3,4,0,0.0
9953,A,A,B,0,11,54,0,0.0
9954,A,B,B,0,3,4,0,0.0
9955,B,B,B,1,3,5,0,0.0
9956,A,A,B,0,3,4,0,0.0
9957,B,B,A,1,2,4,0,0.0
9958,A,A,A,0,16,60,2,0.03333333333333333
9959,B,A,A,1,2,4,0,0.0
9960,A,B,A,0,8,51,0,0.0
9961,A,B,B,0,2,9,0,0.0
9962,B,A,A,0,14,54,0,0.0
9963,B,B,A,1,2,8,0,0.0
9964,B,B,A,1,12,48,1,0.020833333333333332
9965,A,B,B,0,8,50,0,0.0
9966,B,B,B,1,14,50,1,0.02
9967,A,B,A,0,13,40,0,0.0
9968,B,A,A,1,3,9,0,0.0
9969,B,A,B,1,15,43,0,0.0
9970,A,B,A,0,13,54,2,0.037037037037037035
9971,B,B,B,1,2,6,0,0.0
9972,B,A,A,1,2,4,0,0.0
9973,A,B,A,0,3,6,0,0.0
9974,A,A,B,0,13,51,0,0.0
9975,B,A,B,1,2,2,0,0.0
9976,B,B,B,1,3,7,0,0.0
9977,B,A,B,1,2,5,0,0.0
9978,A,A,A,0,14,57,0,0.0
9979,A,A,B,0,12,51,0,0.0
9980,B,A,B,1,4,7,0,0.0
9981,A,A,B,0,16,50,1,0.02
9982,B,B,B,1,4,7,0,0.0
9983,B,A,B,1,3,3,0,0.0
9984,B,A,A,1,2,3,0,0.0
9985,B,B,A,1,3,3,0,0.0
9986,B,B,A,1,2,4,0,0.0
9987,B,A,A,1,5,8,0,0.0
9988,A,B,A,0,14,47,1,0.02127659574468085
9989,A,A,A,0,15,56,1,0.017857142857142856
9990,A,A,A,0,7,19,1,0.05263157894736842
9991,B,B,A,1,10,49,0,0.0
9992,B,A,B,1,16,57,0,0.0
9993,B,B,B,1,2,4,0,0.0
9994,B,B,A,1,3,2,0,0.0
9995,A,B,A,0,5,5,0,0.0
9996,A,B,B,0,13,43,0,0.0
9997,A,B,A,0,5,9,0,0.0
9998,A,B,B,0,8,27,4,0.14814814814814814
9999,A,A,A,0,13,50,0,0.0
10000,A,B,B,0,2,5,0,0.0
10001,B,B,B,0,12,50,3,0.06
10002,A,A,A,0,9,47,1,0.02127659574468085
10003,A,B,B,0,11,28,5,0.17857142857142858
10004,A,B,A,0,12,50,1,0.02
10005,B,A,B,1,3,6,0,0.0
10006,B,B,A,1,2,4,0,0.0
10007,B,A,A,1,2,7,0,0.0
10008,A,A,A,0,13,53,0,0.0
10009,B,A,A,1,3,6,0,0.0
10010,B,B,B,1,11,49,1,0.02040816326530612
10011,A,B,A,0,13,48,1,0.020833333333333332
10012,A,B,A,0,16,44,0,0.0
10013,A,B,A,0,13,49,0,0.0
10014,A,B,B,0,22,69,3,0.043478260869565216
10015,B,A,A,1,3,5,0,0.0
10016,B,B,A,1,16,77,2,0.025974025974025976
10017,A,B,A,0,5,21,2,0.09523809523809523
10018,A,B,A,0,7,26,7,0.2692307692307692
10019,B,A,B,1,2,4,0,0.0
10020,B,B,B,1,2,3,0,0.0
10021,B,B,A,1,3,6,0,0.0
10022,A,A,A,0,6,21,2,0.09523809523809523
10023,A,A,B,0,3,7,0,0.0
10024,B,B,A,1,2,4,0,0.0
10025,B,A,A,1,2,3,0,0.0
10026,B,B,B,1,5,47,0,0.0
10027,A,A,A,0,4,16,0,0.0
10028,A,A,B,0,6,20,0,0.0
10029,A,B,A,0,16,55,0,0.0
10030,B,A,B,1,3,6,0,0.0
10031,A,A,A,0,12,61,0,0.0
10032,A,A,A,0,9,71,0,0.0
10033,B,B,A,1,2,4,0,0.0
10034,A,B,B,0,9,58,0,0.0
10035,B,A,A,1,2,7,0,0.0
10036,B,B,B,1,2,4,0,0.0
10037,A,B,B,0,15,69,1,0.014492753623188406
10038,A,B,A,0,10,63,1,0.015873015873015872
10039,A,A,A,0,4,19,1,0.05263157894736842
10040,B,A,B,1,2,2,0,0.0
10041,A,B,B,0,12,53,0,0.0
10042,A,A,A,0,18,67,0,0.0
10043,A,A,A,0,17,64,0,0.0
10044,A,A,B,0,17,66,1,0.015151515151515152
10045,B,A,B,1,3,4,0,0.0
10046,A,B,A,0,12,55,2,0.03636363636363636
10047,A,A,B,0,8,54,0,0.0
10048,B,A,A,1,2,4,0,0.0
10049,B,A,B,1,4,6,0,0.0
10050,A,B,A,0,16,47,0,0.0
10051,A,A,A,0,8,46,0,0.0
10052,B,B,A,1,3,4,0,0.0
10053,B,A,B,1,2,6,0,0.0
10054,A,B,B,0,13,57,1,0.017543859649122806
10055,A,B,A,0,5,20,3,0.15
10056,A,B,A,0,3,3,0,0.0
10057,B,B,A,1,3,3,0,0.0
10058,A,B,B,0,3,2,0,0.0
10059,A,B,A,0,13,50,0,0.0
10060,A,B,A,0,12,48,2,0.041666666666666664
10061,B,B,B,1,3,6,0,0.0
10062,B,B,A,1,2,4,0,0.0
10063,A,A,A,0,5,26,3,0.11538461538461539
10064,B,A,B,1,4,5,0,0.0
10065,B,B,A,1,2,2,0,0.0
10066,A,B,B,0,3,3,0,0.0
10067,B,B,B,1,3,4,0,0.0
10068,A,B,B,0,14,60,1,0.016666666666666666
10069,A,B,A,0,17,59,0,0.0
10070,B,B,A,1,2,6,0,0.0
10071,B,A,A,1,2,3,0,0.0
10072,A,A,B,0,14,57,0,0.0
10073,B,A,A,1,3,6,0,0.0
10074,B,A,B,1,8,47,0,0.0
10075,A,B,B,0,11,43,1,0.023255813953488372
10076,B,A,A,1,2,2,0,0.0
10077,B,B,B,1,2,5,0,0.0
10078,B,A,A,1,5,6,0,0.0
10079,B,B,B,1,10,50,0,0.0
10080,B,A,B,1,2,4,0,0.0
10081,A,A,B,0,13,48,0,0.0
10082,A,B,B,0,6,17,2,0.11764705882352941
10083,B,B,A,1,7,55,1,0.01818181818181818
10084,B,A,B,0,6,22,1,0.045454545454545456
10085,B,B,B,1,3,6,0,0.0
10086,B,B,B,1,9,40,0,0.0
10087,A,B,B,0,13,53,0,0.0
10088,B,B,A,1,12,48,2,0.041666666666666664
10089,B,B,A,1,3,4,0,0.0
10090,A,A,B,0,3,4,0,0.0
10091,B,A,B,0,15,59,0,0.0
10092,A,B,A,0,2,5,0,0.0
10093,A,B,B,0,3,4,0,0.0
10094,B,B,B,1,3,5,0,0.0
10095,A,B,B,0,13,50,1,0.02
10096,B,B,A,1,3,6,0,0.0
10097,A,A,A,0,2,2,0,0.0
10098,B,A,B,1,3,4,0,0.0
10099,B,B,A,1,5,4,0,0.0
10100,A,B,B,0,8,24,4,0.16666666666666666
10101,A,B,A,0,13,60,1,0.016666666666666666
10102,B,B,A,1,6,6,0,0.0
10103,A,A,B,0,14,62,0,0.0
10104,A,B,A,0,3,3,0,0.0
10105,A,B,A,0,9,52,2,0.038461538461538464
10106,A,B,B,0,12,42,1,0.023809523809523808
10107,A,A,A,0,15,61,1,0.01639344262295082
10108,A,A,A,0,6,48,0,0.0
10109,A,B,B,0,11,55,1,0.01818181818181818
10110,B,B,A,1,3,6,0,0.0
10111,A,A,A,0,9,61,2,0.03278688524590164
10112,B,B,A,1,3,3,0,0.0
10113,A,B,B,0,15,52,0,0.0
10114,A,A,A,0,15,59,3,0.05084745762711865
10115,B,A,A,1,10,52,0,0.0
10116,B,A,B,1,2,4,0,0.0
10117,B,A,B,1,3,6,0,0.0
10118,B,B,A,1,3,4,0,0.0
10119,B,B,A,1,6,24,9,0.375
10120,B,B,A,1,15,59,0,0.0
10121,B,A,B,1,13,41,1,0.024390243902439025
10122,A,A,A,0,6,22,3,0.13636363636363635
10123,A,B,A,0,2,5,0,0.0
10124,B,A,B,1,10,54,0,0.0
10125,B,A,B,1,3,6,0,0.0
10126,A,A,B,0,2,7,0,0.0
10127,A,A,A,0,10,35,0,0.0
10128,B,B,B,1,2,5,0,0.0
10129,A,A,B,0,16,51,0,0.0
10130,A,B,A,0,19,55,0,0.0
10131,A,A,B,0,6,25,2,0.08
10132,A,B,B,0,11,33,3,0.09090909090909091
10133,A,B,B,0,14,58,1,0.017241379310344827
10134,A,A,B,0,2,5,0,0.0
10135,B,A,A,1,3,4,0,0.0
10136,B,B,B,1,12,61,2,0.03278688524590164
10137,A,B,B,0,14,49,0,0.0
10138,A,B,A,0,13,65,0,0.0
10139,A,B,A,0,11,56,0,0.0
10140,B,A,B,1,2,4,0,0.0
10141,A,A,A,0,8,48,0,0.0
10142,B,B,B,1,3,3,0,0.0
10143,B,A,A,1,4,6,0,0.0
10144,B,A,A,1,4,5,0,0.0
10145,B,A,B,1,3,4,0,0.0
10146,A,A,B,0,7,30,2,0.06666666666666667
10147,A,A,A,0,12,63,1,0.015873015873015872
10148,B,A,A,1,3,6,0,0.0
10149,B,B,A,1,8,49,0,0.0
10150,A,B,B,0,9,47,0,0.0
10151,A,B,B,0,18,63,1,0.015873015873015872
10152,A,B,B,0,3,5,0,0.0
10153,A,B,A,0,13,53,0,0.0
10154,B,A,A,1,12,52,0,0.0
10155,A,B,B,0,14,57,0,0.0
10156,B,A,B,1,2,2,0,0.0
10157,A,B,B,0,16,62,1,0.016129032258064516
10158,A,B,A,0,11,52,0,0.0
10159,A,B,A,0,12,40,0,0.0
10160,B,B,A,1,3,5,0,0.0
10161,B,A,A,1,3,8,0,0.0
10162,A,B,A,0,3,6,0,0.0
10163,A,A,A,0,4,6,0,0.0
10164,A,A,A,0,11,36,1,0.027777777777777776
10165,B,B,A,1,15,61,0,0.0
10166,B,B,B,1,2,5,0,0.0
10167,A,B,B,0,7,20,3,0.15
10168,A,A,B,0,14,51,0,0.0
10169,A,A,A,0,19,69,0,0.0
10170,B,B,B,1,8,55,0,0.0
10171,A,A,B,0,13,65,0,0.0
10172,A,B,A,0,18,58,2,0.034482758620689655
10173,A,A,B,0,16,52,1,0.019230769230769232
10174,B,A,A,1,15,49,0,0.0
10175,B,B,A,1,13,48,1,0.020833333333333332
10176,A,B,B,0,3,3,0,0.0
10177,B,B,B,1,3,5,0,0.0
10178,B,A,B,0,13,53,0,0.0
10179,B,B,A,1,3,5,0,0.0
10180,A,A,B,0,2,6,0,0.0
10181,A,A,A,0,3,4,0,0.0
10182,B,B,A,1,4,5,0,0.0
10183,A,A,A,0,10,63,0,0.0
10184,B,A,B,1,4,4,0,0.0
10185,A,B,A,0,3,3,0,0.0
10186,B,B,A,1,3,7,0,0.0
10187,A,B,B,0,11,51,0,0.0
10188,B,B,B,1,11,43,1,0.023255813953488372
10189,A,A,B,0,10,40,1,0.025
10190,A,A,A,0,12,57,0,0.0
10191,B,B,A,1,13,46,0,0.0
10192,A,A,A,0,6,18,2,0.1111111111111111
10193,B,A,A,1,3,6,0,0.0
10194,A,A,B,0,14,39,1,0.02564102564102564
10195,A,A,B,0,2,3,0,0.0
10196,B,A,A,1,3,5,0,0.0
10197,A,B,A,0,15,55,1,0.01818181818181818
10198,B,A,B,1,8,43,0,0.0
10199,A,B,A,0,12,49,1,0.02040816326530612
10200,A,B,A,0,15,53,2,0.03773584905660377
10201,A,A,B,0,16,64,0,0.0
10202,A,B,A,0,3,19,5,0.2631578947368421
10203,A,B,A,0,9,48,1,0.020833333333333332
10204,B,A,A,1,14,60,0,0.0
10205,A,A,A,0,10,36,1,0.027777777777777776
10206,A,B,B,0,9,28,2,0.07142857142857142
10207,B,A,B,1,3,6,0,0.0
10208,A,A,B,0,9,24,3,0.125
10209,B,A,B,1,2,2,0,0.0
10210,A,B,B,0,6,22,2,0.09090909090909091
10211,A,A,A,0,16,57,1,0.017543859649122806
10212,B,B,B,1,2,5,0,0.0
10213,B,B,B,1,10,49,0,0.0
10214,A,B,B,0,12,60,0,0.0
10215,B,A,A,1,4,5,0,0.0
10216,B,A,B,1,4,7,0,0.0
10217,A,A,B,0,9,56,1,0.017857142857142856
10218,B,A,B,1,6,44,0,0.0
10219,A,B,B,0,11,43,0,0.0
10220,B,B,B,1,2,6,0,0.0
10221,A,B,A,0,17,61,0,0.0
10222,A,A,B,0,15,53,0,0.0
10223,A,A,B,0,10,48,0,0.0
10224,B,A,B,1,3,6,0,0.0
10225,A,A,A,0,15,49,1,0.02040816326530612
10226,A,B,B,0,11,43,0,0.0
10227,B,A,B,1,4,6,0,0.0
10228,A,A,A,0,18,63,0,0.0
10229,B,B,B,1,3,3,0,0.0
10230,A,A,A,0,15,54,0,0.0
10231,B,A,B,1,2,5,0,0.0
10232,A,B,A,0,21,70,0,0.0
10233,A,A,B,0,13,54,1,0.018518518518518517
10234,A,B,A,0,8,27,8,0.2962962962962963
10235,B,B,A,1,2,6,0,0.0
10236,A,B,A,0,11,53,0,0.0
10237,B,A,A,1,18,61,2,0.03278688524590164
10238,A,B,A,0,17,64,1,0.015625
10239,A,A,A,0,10,48,0,0.0
10240,B,B,B,1,2,3,0,0.0
10241,A,B,B,0,11,48,0,0.0
10242,B,A,B,1,3,7,1,0.14285714285714285
10243,B,B,B,1,13,43,0,0.0
10244,B,B,A,1,3,5,0,0.0
10245,A,A,A,0,11,49,0,0.0
10246,B,A,B,1,12,51,1,0.0196078431372549
10247,B,B,A,1,10,44,0,0.0
10248,B,A,A,1,3,3,0,0.0
10249,B,A,B,1,5,7,0,0.0
10250,A,A,B,0,6,16,3,0.1875
10251,B,A,A,1,4,4,0,0.0
10252,A,B,B,0,3,5,0,0.0
10253,A,B,B,0,7,32,5,0.15625
10254,B,B,B,1,2,4,0,0.0
10255,B,B,B,1,5,5,0,0.0
10256,A,B,A,0,8,40,1,0.025
10257,A,A,A,0,12,42,0,0.0
